is_com,coherence,hand_IT
1091,0,0,0.98414
1092,0,0,0.97746
1093,0,0,0.83806
1094,0,0,0.9182
1095,0,0,0.63773
1096,0,0,0.9783
1097,0,0,0.7429
1098,0,0,0.93489
1099,0,0,0.65275
1100,0,0,0.98164
1101,0,0,0.70785
1102,0,0,0.49666
1103,0,0,0.89816
1104,0,0,0.9399
1105,0,0,0.66444
1106,0,0,0.73623
1107,0,0,0.91486
1108,0,0,0.99249
1109,0,0,0.97997
1110,0,0,0.96745
1111,0,0,0.87813
1112,0,0,0.50501
1113,0,0,0.96578
1114,0,0,0.98247
1115,0,0,0.77963
1116,0,0,0.99416
1117,0,0,0.63856
1118,0,0,0.96411
1119,0,0,0.60851
1120,0,0,0.48331
1121,0,0,0.98831
1122,0,0,0.90735
1123,1,0,0.97162
1124,0,0,0.55927
1125,0,0,0.56177
1126,0,0,0.85893
1127,0,0,0.32137
1128,0,0,0.97997
1129,0,0,0.88314
1130,0,0,0.98831
1131,0,0,0.97997
1132,0,0,0.97162
1133,0,0,0.50167
1134,0,0,0.76043
1135,0,0,0.97663
1136,0,0,0.98414
1137,0,0,0.97913
1138,0,0,0.899
1139,0,0,0.97329
1140,0,0,0.88982
1141,0,0,0.87563
1142,0,0,0.9207
1143,0,0,0.80885
1144,0,0,0.95326
1145,0,0,0.8389
1146,0,0,0.91903
1147,0,0,0.9783
1148,0,0,0.98581
1149,0,0,0.49583
1150,0,0,0.76544
1151,0,0,0.98164
1152,0,0,0.97245
1153,0,0,0.96995
1154,0,0,0.60351
1155,0,0,0.39232
1156,0,0,0.64274
1157,0,0,0.84474
1158,0,0,0.97997
1159,0,0,0.87813
1160,0,0,0.93489
1161,0,0,0.83723
1162,0,0,0.85643
1163,0,0,0.9783
1164,0,0,0.76377
1165,1,0,0.98414
1166,0,0,0.96661
1167,0,0,0.98164
1168,0,0,0.81386
1169,0,0,0.98831
1170,0,0,0.74457
1171,0,0,0.97579
1172,0,0,0.69699
1173,0,0,0.99416
1174,0,0,0.97997
1175,0,0,0.63856
1176,0,0,0.63689
1177,0,0,0.58264
1178,0,0,0.6778
1179,0,0,0.97663
1180,0,0,0.9808
1181,0,0,0.97412
1182,0,0,0.79382
1183,0,0,0.81135
1184,0,0,0.96494
1185,0,0,0.97579
1186,0,0,0.55927
1187,0,0,0.9424
1188,0,0,0.49666
1189,0,0,0.58598
1190,0,0,0.97078
1191,0,0,0.96327
1192,0,0,0.9808
1193,0,0,0.87813
1194,0,0,0.97078
1195,0,0,0.98414
1196,0,0,0.57346
1197,0,0,0.66861
1198,0,0,0.6227
1199,0,0,0.9616
1200,0,0,0.97078
1201,0,0,0.98915
1202,0,0,0.85225
1203,0,0,0.96661
1204,0,0,0.7212
1205,0,0,0.92571
1206,0,0,0.7187
1207,0,0,0.87896
1208,0,0,0.6803
1209,0,0,0.78381
1210,0,0,0.96494
1211,0,0,0.96912
1212,0,0,0.53172
1213,0,0,0.72538
1214,0,0,0.96995
1215,0,0,0.9616
1216,0,0,0.94407
1217,0,0,0.64858
1218,0,0,0.96828
1219,0,0,0.97078
1220,0,0,0.71536
1221,0,0,0.54174
1222,0,0,0.98748
1223,0,0,0.98331
1224,0,0,0.96995
1225,0,0,0.86978
1226,0,0,0.97663
1227,0,0,0.77379
1228,0,0,0.86477
1229,0,0,0.61018
1230,0,0,0.96661
1231,0,0,0.97078
1232,0,0,0.9616
1233,0,0,0.48998
1234,0,0,0.97245
1235,0,0,0.53673
1236,0,0,0.70618
1237,0,0,0.80217
1238,0,0,0.91486
1239,0,0,0.96745
1240,0,0,0.92571
1241,0,0,0.74624
1242,0,0,0.97245
1243,0,0,0.98497
1244,0,0,0.5601
1245,0,0,0.40651
