uncertainty,IT
0.66565,0.98748
0.28997,0.97078
0.29402,0.97245
0.28875,0.97245
0.58687,0.98664
0.25652,0.96995
0.29481,0.97579
0.42374,0.9808
0.062083,0.9616
0.40153,0.97997
0.30055,0.97162
0.4052,0.97663
0.34237,0.97412
0.71491,0.98915
0.47287,0.97913
0.27949,0.97078
0.51711,0.98164
0.097267,0.96327
0.34439,0.97663
0.58793,0.98164
0.53907,0.97913
0.2691,0.97078
0.59297,0.98164
0.65434,0.98664
0.51504,0.9808
0.18513,0.96745
0.55257,0.98581
0.23517,0.96912
0.27884,0.97162
0.30587,0.97245
0.17159,0.96912
0.75332,0.98581
0.64191,0.98497
0.4322,0.9783
0.3113,0.97496
0.39832,0.97663
0.33691,0.97496
0.44042,0.98331
0.2371,0.96912
0.39484,0.97997
0.55253,0.97997
0.26315,0.96995
0.7542,0.99165
0.41574,0.97746
0.2559,0.96995
0.68776,0.98331
0.57529,0.98581
0.37667,0.97579
0.37455,0.97412
0.64604,0.98831
0.49191,0.97913
0.31289,0.97078
0.37807,0.97579
0.45091,0.9783
0.59977,0.98247
0.41466,0.97746
0.43201,0.97913
0.51921,0.98331
0.12535,0.96411
0.40304,0.97913
0.71503,0.98831
0.43388,0.97997
0.5661,0.9783
0.37449,0.97329
0.21752,0.96995
0.043924,0.95993
0.34462,0.97245
0.48164,0.97746
0.64408,0.98164
0.18308,0.96745
0.50771,0.98497
0.70961,0.98581
0.4539,0.98164
0.28817,0.97245
0.23518,0.96995
0.73556,0.98581
0.76375,0.99165
0.21269,0.96912
0.47294,0.97913
0.53328,0.9808
0.42246,0.97579
0.38895,0.97663
0.047059,0.95993
0.24579,0.96995
0.39222,0.97663
0.17122,0.96578
0.77519,0.98831
0.69162,0.98164
0.51368,0.97997
0.66043,0.98497
0.56232,0.98331
0.15095,0.96494
0.78824,0.98664
0.16571,0.96578
0.42908,0.9783
0.63034,0.98664
0.35558,0.9783
0.80465,0.99416
0.36093,0.97496
0.46782,0.98247
0.20878,0.96912
0.51259,0.97496
0.4863,0.97913
0.22352,0.96995
0.26665,0.96912
0.3941,0.9783
0.086377,0.96244
0.51851,0.98164
0.58989,0.98247
0.23248,0.96912
0.49764,0.98414
0.41247,0.97663
0.39032,0.97746
0.3748,0.97663
0.47098,0.98247
0.58841,0.97997
0.49761,0.97997
0.33132,0.97496
0.54132,0.98414
0.20068,0.96745
0.18574,0.96745
0.49623,0.97913
0.15888,0.96578
0.53894,0.98331
0.1339,0.96494
0.5157,0.98164
0.67572,0.98414
0.3185,0.97162
0.2502,0.96995
0.37321,0.97663
0.33973,0.97245
0.20866,0.96745
0.50476,0.9808
0.61498,0.98748
0.27069,0.96995
0.48257,0.98247
0.53647,0.98664
0.42157,0.9783
0.59649,0.98247
0.39068,0.97997
0.21678,0.97078
0.47663,0.97663
0.34419,0.97329
0.28167,0.97245
0.47163,0.97663
0.59564,0.98497
0.16331,0.96578
0.79014,0.98915
0.2944,0.97412
0.20179,0.96745
0.19975,0.96828
0.5659,0.9808
0.22821,0.97078
0.31742,0.97496
0.29475,0.97245
0.40217,0.97913
0.60177,0.98164
0.15429,0.96578
0.47121,0.98164
0.37844,0.97579
0.17859,0.96661
0.23837,0.97078
0.70023,0.98831
0.48867,0.97997
0.43132,0.9783
0.5005,0.97746
0.11954,0.96327
0.22686,0.96912
0.30041,0.97412
0.43867,0.9783
0.49649,0.98164
0.25654,0.97078
0.54902,0.9808
0.39343,0.97579
0.201,0.96912
0.5582,0.97663
0.42238,0.9783
0.44682,0.9783
0.2823,0.97329
0.29056,0.97162
0.46991,0.97746
0.31142,0.97245
0.26951,0.97245
0.3297,0.97412
0.64071,0.99082
0.36378,0.97663
0.40167,0.97663
0.42795,0.97913
0.56528,0.98664
0.63313,0.98331
0.60351,0.98331
0.22736,0.96828
0.63581,0.98164
0.35552,0.97412
0.31368,0.97245
0.54348,0.97746
0.83865,0.99583
0.37455,0.97663
0.42124,0.97913
0.59247,0.98331
0.65853,0.98998
0.33956,0.97496
0.59759,0.98414
0.57489,0.98748
0.24453,0.97078
0.76357,0.98414
0.55331,0.98414
0.45036,0.97913
0.48815,0.9808
0.21069,0.97162
0.37295,0.97579
0.39395,0.97663
0.59623,0.9808
0.30234,0.97162
0.4592,0.97997
0.45982,0.97913
0.14366,0.96494
0.75282,0.99499
0.3782,0.97663
0.41401,0.97997
0.42223,0.9808
0.4798,0.97746
0.23964,0.97078
0.42988,0.9783
0.20406,0.96828
0.20269,0.96745
0.43895,0.9808
0.79376,0.99499
0.77649,0.98748
0.41647,0.9783
0.40486,0.97913
0.3417,0.97663
0.46454,0.98164
0.37884,0.97579
0.20823,0.96828
0.30583,0.97329
0.4647,0.98247
0.44806,0.9783
0.60577,0.99165
0.54121,0.9808
0.69312,0.98414
0.52624,0.97997
0.2465,0.96912
0.78163,0.98581
0.31142,0.97162
0.43978,0.97913
0.4632,0.97746
0.50094,0.97913
0.42734,0.97412
0.50025,0.9808
0.45351,0.9808
0.50819,0.98164
0.32402,0.97579
0.1274,0.96578
0.40127,0.9783
0.48279,0.97746
0.3967,0.98164
0.51251,0.98164
0.45643,0.97579
0.4003,0.97746
0.67822,0.98915
0.32057,0.9783
0.44416,0.97913
0.38434,0.97663
0.20059,0.96745
0.21923,0.97078
0.65773,0.98748
0.3671,0.97579
0.30154,0.97412
0.44766,0.97746
0.51643,0.97913
0.3506,0.97663
0.61203,0.98331
0.51609,0.9808
0.46545,0.9808
0.66532,0.98247
0.17422,0.96661
0.65963,0.98414
0.45853,0.97997
0.48428,0.97997
0.44484,0.97997
0.44536,0.97579
0.47028,0.97746
0.4172,0.97913
0.69345,0.98497
0.72146,0.98664
0.52022,0.98581
0.62077,0.98581
0.69209,0.98831
0.40039,0.97663
0.30913,0.97412
0.18302,0.96661
0.39376,0.97663
0.62759,0.98581
0.61433,0.98497
0.38829,0.97412
0.42339,0.97579
0.1167,0.96411
0.40503,0.97663
0.7277,0.98915
0.39305,0.97579
0.39673,0.97663
0.82295,0.98831
0.24388,0.97162
0.12808,0.96411
0.27072,0.97162
0.38373,0.97412
0.90586,0.98831
0.23758,0.97078
0.23803,0.96912
0.49175,0.97913
0.39915,0.97663
0.41464,0.9783
0.72373,0.98831
0.50474,0.98247
0.16554,0.96661
0.77111,0.98998
0.66009,0.98497
0.16098,0.96494
0.39065,0.97746
0.36406,0.97579
0.76003,0.98497
0.47296,0.9783
0.27444,0.97412
0.59155,0.98497
0.76078,0.99165
0.67711,0.98831
0.218,0.96745
0.29272,0.97162
0.34058,0.97579
0.45742,0.97913
0.57615,0.98581
0.35906,0.97245
0.29189,0.97078
0.45214,0.97496
0.24662,0.97078
0.66,0.98331
0.35016,0.97329
0.56012,0.98331
0.72976,0.98331
0.77794,0.98915
0.63367,0.98414
0.66468,0.98915
0.26743,0.97078
0.35582,0.97329
0.7634,0.99082
0.35933,0.97663
0.11765,0.96411
0.4373,0.98164
0.21552,0.96828
0.47921,0.9783
0.42247,0.97746
0.36063,0.9783
0.40072,0.97412
0.3359,0.97913
0.21794,0.96745
0.18036,0.96745
0.35492,0.97329
0.38349,0.97329
0.29469,0.97329
0.63232,0.98247
0.54153,0.9808
0.32613,0.97412
0.49214,0.98247
0.52453,0.9783
0.22807,0.96912
0.35468,0.97496
0.25834,0.97078
0.56282,0.98247
0.72526,0.98497
0.44612,0.97913
0.10985,0.96327
0.72626,0.98581
0.45107,0.98164
0.39596,0.97579
0.071607,0.9616
0.41752,0.97579
0.53386,0.97913
0.50687,0.9808
0.15482,0.96578
0.73723,0.98664
0.54104,0.98831
0.46798,0.9783
0.55962,0.98497
0.48634,0.9808
0.57225,0.98164
0.44673,0.97579
0.097509,0.96244
0.55581,0.97997
0.62863,0.98581
0.22249,0.96828
0.59375,0.98748
0.68951,0.98664
0.74555,0.98664
0.48993,0.98331
0.38002,0.97663
0.33301,0.97162
0.38983,0.9783
0.32649,0.97496
0.49073,0.97997
0.28797,0.97078
0.75623,0.98998
0.36778,0.97412
0.3865,0.97663
0.33687,0.97663
0.16091,0.96494
0.51691,0.9808
0.52076,0.98164
0.60414,0.98497
0.5261,0.98331
0.043402,0.95993
0.42358,0.98164
0.26987,0.97078
0.65713,0.99082
0.49783,0.98164
0.064446,0.96077
0.39173,0.97663
0.40087,0.97746
0.137,0.96411
0.22696,0.96745
0.2326,0.96828
0.15326,0.96745
0.32692,0.97329
0.26342,0.97078
0.060712,0.96077
0.813,0.98748
0.33187,0.97329
0.63368,0.98831
0.45154,0.97746
0.13351,0.96494
0.12635,0.96494
0.54859,0.98497
0.38772,0.97746
0.32089,0.97245
0.38028,0.97496
0.35122,0.97663
0.53327,0.9808
0.70766,0.98664
0.1825,0.96578
0.50458,0.97997
0.38376,0.9783
0.80095,0.98831
0.28131,0.97078
0.50099,0.9808
0.60507,0.98497
0.19565,0.96745
0.50646,0.97913
0.37558,0.97997
0.24011,0.96995
0.33146,0.97162
0.38872,0.97329
0.54182,0.98164
0.24777,0.97245
0.45473,0.97913
0.25825,0.97245
0.6772,0.98998
0.28961,0.97329
0.75361,0.98664
0.3945,0.97913
0.33001,0.97329
0.26367,0.97162
0.6068,0.98331
0.38595,0.97496
0.33366,0.97412
0.69718,0.98331
0.59601,0.98414
0.32769,0.97412
0.61969,0.9808
0.63385,0.98331
0.58487,0.98748
0.48236,0.98497
0.61219,0.98497
0.6433,0.98581
0.33597,0.97329
0.4889,0.97746
0.26189,0.97162
0.27672,0.97412
0.16904,0.96494
0.63835,0.98414
0.67029,0.98414
0.36389,0.97579
0.52086,0.98247
0.49764,0.98247
0.26516,0.96995
0.51375,0.97997
0.37348,0.97579
0.44585,0.9808
0.4078,0.9808
0.48605,0.97913
0.21763,0.96828
0.43624,0.98247
0.50294,0.97913
0.65497,0.98581
0.46037,0.97913
0.52915,0.98581
0.47696,0.97913
0.22518,0.96912
0.4622,0.98247
0.43941,0.9783
0.40325,0.97579
0.44068,0.97997
0.42766,0.97746
0.453,0.9808
0.21956,0.96912
0.32202,0.97329
0.33009,0.97162
0.28256,0.97329
0.3196,0.97412
0.18617,0.96745
0.21345,0.96745
0.19473,0.96578
0.14244,0.96411
0.4221,0.97997
0.11815,0.96327
0.66968,0.98414
0.50702,0.97913
0.32947,0.97162
0.36776,0.97663
0.23669,0.97078
0.48587,0.97746
0.24771,0.96912
0.60395,0.98164
0.42585,0.97663
0.37657,0.9783
0.305,0.97245
0.43985,0.97997
0.55574,0.98164
0.73209,0.98664
0.15017,0.96494
0.20402,0.96661
0.29603,0.97078
0.48321,0.9783
0.41967,0.9783
0.50777,0.98247
0.32496,0.97329
0.12759,0.96411
0.67765,0.98581
0.57437,0.98247
0.74911,0.98748
0.49204,0.97746
0.30856,0.97245
0.5602,0.97913
0.38995,0.97913
0.69454,0.98414
0.62715,0.98414
0.26444,0.97245
0.037705,0.95993
0.46358,0.97579
0.3687,0.97245
0.11323,0.96494
0.20208,0.96745
0.62721,0.9808
0.29207,0.97078
0.59471,0.98497
0.64905,0.98414
0.54881,0.98331
0.45553,0.9783
0.73974,0.98331
0.60658,0.98497
0.3864,0.97746
0.17016,0.96661
0.45438,0.97746
0.26084,0.97162
0.1526,0.96578
0.47492,0.98247
0.4182,0.97997
0.85116,0.99082
0.22207,0.96745
0.51159,0.97746
0.26516,0.96995
0.21008,0.96828
0.13069,0.96411
0.68231,0.98247
0.38676,0.97663
0.20615,0.96745
0.49134,0.97663
0.39209,0.97579
0.14333,0.96494
0.33691,0.97663
0.78995,0.99249
0.14566,0.96411
0.53315,0.98497
0.39557,0.97746
0.43787,0.9783
0.47008,0.97913
0.63669,0.98664
0.21252,0.96995
0.2629,0.97162
0.45209,0.97579
0.45907,0.9808
0.42473,0.97913
0.38486,0.97663
0.21433,0.96828
0.41925,0.97913
0.71704,0.98998
0.49781,0.97663
0.15832,0.96578
0.27128,0.97496
0.67516,0.98497
0.54967,0.98247
0.35671,0.97496
0.16734,0.96578
0.21075,0.96745
0.39603,0.97579
0.13918,0.96578
0.19049,0.96661
0.24452,0.97078
0.32219,0.97579
0.17398,0.96661
0.7908,0.98831
0.62363,0.98581
0.2369,0.96995
0.65462,0.98748
0.40846,0.9783
0.15416,0.96494
0.60645,0.98414
0.5621,0.98497
0.41185,0.97329
0.44461,0.9783
0.35471,0.97579
0.29664,0.97162
0.58503,0.98664
0.037505,0.95993
0.48886,0.97997
0.75477,0.98664
0.28471,0.96995
0.25424,0.96828
0.31252,0.97162
0.50975,0.98164
0.52291,0.97746
0.063149,0.96077
0.36647,0.97663
0.31688,0.97412
0.61255,0.98331
0.38467,0.97496
0.33433,0.97412
0.36412,0.97579
0.18018,0.96661
0.21238,0.96828
0.44217,0.97746
0.3758,0.97579
0.19235,0.96828
0.74506,0.99165
0.4269,0.9783
0.52358,0.9808
0.40557,0.97496
0.16099,0.96578
0.34528,0.97412
0.55006,0.97913
0.021786,0.9591
0.65855,0.98497
0.43626,0.9783
0.39543,0.9808
0.43313,0.97663
0.25834,0.96995
0.59114,0.98164
0.63324,0.98581
0.41212,0.97746
0.42126,0.9783
0.22253,0.96828
0.57894,0.98497
0.32706,0.97329
0.45849,0.9808
0.72452,0.98915
0.44499,0.97997
0.018991,0.9591
0.29034,0.97162
0.4427,0.98164
0.31199,0.97329
0.255,0.97162
0.57526,0.98414
0.61282,0.98664
0.27513,0.97329
0.56359,0.98581
0.74017,0.98664
0.29731,0.97245
0.59398,0.98581
0.4391,0.97913
0.3022,0.97245
0.32194,0.97496
0.69848,0.98164
0.42566,0.97746
0.39401,0.97412
0.58477,0.98915
0.67885,0.98748
0.20811,0.96912
0.36939,0.97496
0.42196,0.97663
0.36236,0.97412
0.66908,0.98331
0.27226,0.97078
0.61444,0.98831
0.44557,0.97746
0.38305,0.9808
0.3657,0.97579
0.4575,0.9783
0.53678,0.98247
0.13731,0.96578
0.50005,0.98164
0.098028,0.96244
0.45668,0.97997
0.43776,0.97579
0.51758,0.9808
0.78174,0.98664
0.28997,0.97078
0.69552,0.98664
0.52701,0.97913
0.30169,0.97329
0.36882,0.97579
0.36309,0.97663
0.40368,0.97913
0.30435,0.97245
0.32089,0.97412
0.67338,0.98581
0.46034,0.9808
0.44778,0.97746
0.23929,0.97162
0.5846,0.98247
0.34815,0.97496
0.26454,0.97245
0.43313,0.97746
0.30071,0.97162
0.46365,0.98164
0.64811,0.98497
0.69474,0.98831
0.80332,0.99165
0.088598,0.96244
0.33484,0.97412
0.72604,0.98831
0.22971,0.96828
0.24412,0.97078
0.62679,0.98414
0.68703,0.98998
0.45785,0.9808
0.32322,0.97412
0.21527,0.96995
0.52566,0.9808
0.23395,0.96912
0.66662,0.98247
0.8345,0.99499
0.656,0.98915
0.3593,0.97329
0.27154,0.97162
0.26492,0.96995
0.54851,0.9783
0.76141,0.98998
0.18131,0.96578
0.35554,0.97329
0.18922,0.96745
0.58698,0.9783
0.50898,0.97746
0.3692,0.97663
0.73128,0.98748
0.28792,0.97162
0.72917,0.98497
0.29988,0.97162
0.4607,0.97579
0.43375,0.9783
0.054922,0.96077
0.25976,0.96995
0.11754,0.96327
0.41956,0.97746
0.57905,0.98414
0.38197,0.97579
0.31575,0.97329
0.55471,0.98164
0.31258,0.97329
0.17481,0.96578
0.45338,0.97663
0.49091,0.97997
0.53847,0.98247
0.56607,0.98664
0.17941,0.96661
0.32794,0.97162
0.48949,0.97913
0.72042,0.98748
0.79425,0.98664
0.41073,0.97579
0.49654,0.9808
0.58769,0.98164
0.37793,0.97663
0.62063,0.98247
0.32198,0.97663
0.35548,0.97913
0.17143,0.96745
0.76661,0.99082
0.54078,0.97997
0.6098,0.98331
0.4886,0.98331
0.39053,0.97579
0.63119,0.98581
0.62043,0.98247
0.2426,0.96912
0.68329,0.98497
0.23364,0.96828
0.29298,0.96995
0.57399,0.98664
0.47273,0.97913
0.26879,0.97078
0.19053,0.96661
0.34631,0.97496
0.2226,0.96828
0.50672,0.98247
0.59874,0.98497
0.22391,0.96828
0.084086,0.96327
0.43113,0.97746
0.71568,0.98414
0.67465,0.98247
0.34471,0.97496
0.12269,0.96411
0.39359,0.97913
0.41307,0.9783
0.34533,0.97663
0.62679,0.98748
0.40905,0.9783
0.60659,0.98581
0.53448,0.98164
0.37471,0.97496
0.35282,0.97162
0.52954,0.98414
0.24373,0.97078
0.47621,0.97997
0.34292,0.97245
0.20053,0.96745
0.40824,0.97579
0.58537,0.98831
0.58223,0.98664
0.77064,1
0.45866,0.97913
0.41327,0.97746
0.71955,0.98331
0.47944,0.9808
0.24284,0.97078
0.37506,0.97496
0.10278,0.96327
0.52001,0.98497
0.35659,0.97663
0.33993,0.97579
0.33282,0.97579
0.22338,0.96912
0.6953,0.98831
0.70848,0.98497
0.29749,0.97329
0.27639,0.97245
0.4028,0.9783
0.09227,0.96244
0.18483,0.96828
0.45766,0.9808
0.48806,0.97997
0.26972,0.97329
0.57482,0.98247
0.45681,0.9783
0.15645,0.96578
0.26254,0.96995
0.56378,0.98164
0.34168,0.97496
0.73256,0.98748
0.15256,0.96745
0.6345,0.97997
0.40586,0.9783
0.60033,0.99165
0.61134,0.98331
0.34622,0.97245
0.41383,0.9783
0.26338,0.97496
0.41035,0.97913
0.21245,0.96661
0.43719,0.97997
0.10106,0.96411
0.17941,0.96661
0.55392,0.98915
0.71883,0.98748
0.66218,0.98664
0.54167,0.98247
0.23338,0.97078
0.59944,0.98414
0.49985,0.97746
0.53336,0.98247
0.80865,0.99249
0.59941,0.97997
0.26544,0.97078
0.53118,0.97663
0.93943,0.99332
0.22062,0.96995
0.10362,0.96327
0.55668,0.98998
0.48629,0.98331
0.40007,0.97663
0.8663,0.98915
0.22115,0.96912
0.31004,0.97329
0.10364,0.96327
0.61386,0.98331
0.51572,0.98247
0.28509,0.97078
0.021229,0.9591
0.13962,0.96494
0.37311,0.97329
0.51813,0.98331
0.34994,0.97496
0.35075,0.97245
0.43767,0.97663
0.11042,0.96327
0.12845,0.96494
0.5324,0.97913
0.67199,0.98748
0.74894,0.98998
0.28481,0.96912
0.097239,0.96244
0.15904,0.96494
0.44065,0.98164
0.42426,0.97997
0.63103,0.98581
0.57207,0.97997
0.07461,0.9616
0.44631,0.97496
0.51543,0.98414
0.46557,0.97997
0.57888,0.98748
0.17083,0.96494
0.3361,0.97412
0.26273,0.97245
0.373,0.97579
0.18018,0.96661
0.49308,0.98164
0.44601,0.97746
0.36604,0.97663
0.30708,0.97329
0.5802,0.98247
0.70176,0.98664
0.25447,0.96995
0.34289,0.97162
0.40538,0.97746
0.47102,0.98164
0.67584,0.98247
0.28095,0.97078
0.281,0.97245
0.16218,0.96578
0.43659,0.97746
0.41291,0.97997
0.11298,0.96411
0.24866,0.96995
0.76455,0.98915
0.60235,0.98414
0.33679,0.97663
0.33406,0.97412
0.65455,0.98581
0.44033,0.97913
0.51504,0.9783
0.20039,0.96745
0.58373,0.98414
0.6342,0.98497
0.26683,0.96995
0.38555,0.9783
0.32491,0.97329
0.29906,0.96912
0.30539,0.97329
0.094701,0.96327
0.37608,0.97329
0.28544,0.97162
0.53348,0.9808
0.53603,0.97997
0.45879,0.97997
0.49788,0.97913
0.25981,0.96912
0.20319,0.96912
0.52584,0.98164
0.64225,0.98164
0.36897,0.97746
0.47386,0.97746
0.42788,0.97663
0.5203,0.97663
0.52349,0.97579
0.32085,0.97329
0.40573,0.97496
0.33453,0.97496
0.54922,0.98831
0.68332,0.98748
0.2266,0.96912
0.28706,0.97162
0.28998,0.97078
0.59518,0.98164
0.39857,0.97412
0.54844,0.98414
0.24676,0.97162
0.12632,0.96411
0.068454,0.9616
0.41008,0.97579
0.38029,0.97412
0.2076,0.96745
0.43255,0.97746
0.22578,0.96828
0.47945,0.98331
0.43659,0.9783
0.11869,0.96578
0.34465,0.97329
0.51073,0.9783
0.51479,0.9808
0.39184,0.9783
0.49545,0.98247
0.53568,0.97997
0.41455,0.97329
0.19413,0.96661
0.48601,0.97913
0.37464,0.97579
0.36384,0.97663
0.11118,0.96327
0.27546,0.97245
0.53194,0.98164
0.10625,0.96327
0.33214,0.97245
0.23922,0.96912
0.80082,0.98748
0.38992,0.97746
0.55625,0.98414
0.38716,0.9783
0.39922,0.97997
0.25848,0.97162
0.4328,0.9808
0.60349,0.98581
0.22719,0.96995
0.80156,0.99165
0.49419,0.97997
0.65631,0.98664
0.57491,0.98331
0.69787,0.98831
0.49434,0.9808
0.038863,0.95993
0.25133,0.97162
0.18126,0.96745
0.46985,0.97997
0.4166,0.97579
0.56646,0.98497
0.39955,0.97579
0.10471,0.96327
0.50229,0.9808
0.72526,0.98748
0.3255,0.97496
0.52929,0.9808
0.857,0.98998
0.38798,0.97663
0.63777,0.98164
0.14875,0.96661
0.48593,0.9783
0.22278,0.96828
0.61769,0.98164
0.52572,0.97913
0.29837,0.97162
0.21484,0.96912
0.59397,0.98414
0.56717,0.98414
0.63618,0.97913
0.19974,0.96828
0.59917,0.98247
0.059886,0.96077
0.29743,0.97329
0.21346,0.97162
0.81655,0.98915
0.32548,0.97329
0.54452,0.97746
0.4374,0.9783
0.23396,0.96745
0.055737,0.96077
0.60939,0.98497
0.61211,0.98247
0.67484,0.98414
0.54977,0.98331
0.041449,0.95993
0.46988,0.97663
0.36117,0.98331
0.61742,0.98331
0.59261,0.98831
0.62743,0.98414
0.6556,0.98581
0.63703,0.97997
0.39301,0.97412
0.16696,0.96661
0.39579,0.97579
0.27602,0.97078
0.44664,0.97329
0.71766,0.98915
0.13043,0.96494
0.39317,0.97579
0.44819,0.97746
0.067808,0.9616
0.14478,0.96411
0.56549,0.9808
0.72669,0.98497
0.50426,0.9808
0.36302,0.97412
0.75863,0.98915
0.77093,0.98748
0.17101,0.96578
0.25421,0.96745
0.64857,0.98247
0.52976,0.9808
0.5959,0.9808
0.3862,0.97746
0.21703,0.96912
0.57076,0.98331
0.56675,0.9808
0.73923,0.98998
0.58979,0.98581
0.14331,0.96578
0.34641,0.97579
0.5737,0.99082
0.36491,0.97245
0.73987,0.98331
0.44366,0.97913
0.15123,0.96661
0.62796,0.98414
0.26349,0.96995
0.41943,0.97663
0.091864,0.96327
0.67969,0.99583
0.45807,0.97997
0.73481,0.98998
0.25126,0.96995
0.54834,0.9783
0.11871,0.96327
0.42763,0.97579
0.31439,0.97329
0.65862,0.98748
0.42465,0.97746
0.57301,0.9808
0.24481,0.96995
0.55233,0.9808
0.25339,0.97162
0.48689,0.97997
0.42736,0.9783
0.40607,0.97579
0.49751,0.98331
0.46809,0.97913
0.63619,0.98581
0.25496,0.97078
0.27553,0.96995
0.63843,0.98414
0.22809,0.96828
0.13755,0.96411
0.38089,0.97496
0.18259,0.96578
0.37964,0.97496
0.2948,0.97245
0.42785,0.97913
0.36923,0.97496
0.58134,0.98247
0.49721,0.98247
0.61217,0.98414
0.30459,0.97496
0.48677,0.9783
0.61339,0.98497
0.083035,0.96244
0.47942,0.97579
0.25007,0.97245
0.35016,0.97496
0.086842,0.9616
0.3302,0.97663
0.31217,0.97245
0.81052,0.98664
0.43224,0.9783
0.556,0.98247
0.21882,0.96912
0.16804,0.96494
0.60256,0.98831
0.37703,0.97746
0.22732,0.96745
0.43791,0.97997
0.69331,0.99249
0.37765,0.97496
0.76933,0.98915
0.27353,0.96995
0.43677,0.9783
0.48641,0.98331
0.58601,0.98497
0.37506,0.97746
0.092401,0.96244
0.42511,0.9783
0.2668,0.96995
0.41071,0.9783
0.21329,0.96912
0.35972,0.97746
0.64802,0.98331
0.33613,0.97329
0.40946,0.9808
0.41282,0.9783
0.79148,0.98915
0.15574,0.96494
0.47769,0.9808
0.31446,0.97329
0.18143,0.96661
0.21151,0.96912
0.17064,0.96494
0.37783,0.97913
0.34995,0.97746
0.58443,0.98414
0.31328,0.97329
0.37542,0.97329
0.51653,0.97913
0.4833,0.98247
0.25136,0.97245
0.3579,0.9783
0.10283,0.96327
0.14323,0.96494
0.31206,0.97329
0.48337,0.97663
0.26369,0.97412
0.48588,0.98331
0.15837,0.96661
0.65467,0.98831
0.067695,0.9616
0.22885,0.96828
0.30609,0.97245
0.24185,0.97245
0.51971,0.9783
0.50786,0.9808
0.43561,0.97997
0.51091,0.98414
0.76779,0.99332
0.54994,0.98414
0.46017,0.97663
0.16055,0.96661
0.53517,0.9808
0.87744,0.99249
0.31145,0.97329
0.076637,0.9616
0.25135,0.97663
0.64639,0.98664
0.30878,0.97329
0.74126,0.98748
0.50613,0.98247
0.32577,0.97329
0.47828,0.98164
0.13454,0.96578
0.11053,0.96411
0.44375,0.9783
0.40478,0.97579
0.18669,0.96828
0.33905,0.97329
0.15298,0.96494
0.34032,0.97496
0.18991,0.96828
0.060675,0.96077
0.51638,0.9783
0.55539,0.9808
0.30564,0.97245
0.33995,0.97245
0.56759,0.98331
0.48415,0.98331
0.48291,0.97913
0.42624,0.97746
0.42654,0.97913
0.42446,0.97746
0.71612,0.98915
0.52431,0.98164
0.35359,0.97663
0.43177,0.9808
0.44642,0.97997
0.59471,0.98497
0.30047,0.97412
0.46711,0.97579
0.59815,0.98247
0.47376,0.97997
0.35446,0.97496
0.4158,0.97663
0.65418,0.98247
0.37853,0.97496
0.17812,0.96661
0.36912,0.97663
0.71776,0.98247
0.6855,0.98581
0.56959,0.97997
0.34722,0.97329
0.80292,0.98831
0.22349,0.96912
0.17888,0.96912
0.6215,0.98748
0.45238,0.9808
0.41884,0.97913
0.56909,0.9808
0.21915,0.96745
0.53019,0.98247
0.39195,0.97579
0.37624,0.97245
0.50196,0.98164
0.57209,0.98497
0.42854,0.97746
0.22651,0.96995
0.19625,0.96661
0.36566,0.97579
0.13974,0.96494
0.54514,0.98164
0.33505,0.97579
0.22331,0.96995
0.31618,0.97329
0.394,0.97412
0.77922,0.98831
0.36566,0.97579
0.40316,0.97663
0.24273,0.96995
0.20077,0.96745
0.32578,0.97663
0.3899,0.9808
0.70051,0.98748
0.55292,0.98164
0.43337,0.97746
0.33132,0.97579
0.39923,0.97579
0.83805,0.99583
0.49316,0.97913
0.53771,0.98331
0.49086,0.97746
0.34929,0.97329
0.19091,0.96745
0.4918,0.9808
0.6372,0.98664
0.24044,0.97078
0.7584,0.99082
0.7018,0.98664
0.33756,0.97329
0.40772,0.97579
0.40727,0.97663
0.25117,0.96995
0.35715,0.97663
0.58133,0.98247
0.76408,0.98414
0.31281,0.97329
0.67514,0.98748
0.50065,0.97997
0.19668,0.96912
0.63347,0.98748
0.23847,0.97162
0.52376,0.98331
0.57995,0.98414
0.35295,0.97245
0.31327,0.97329
0.61972,0.98748
0.30387,0.97162
0.20459,0.96912
0.63456,0.98497
0.17019,0.96578
0.14038,0.96494
0.5016,0.9783
0.35427,0.97412
0.62486,0.9808
0.50165,0.98331
0.4284,0.97746
0.4167,0.97579
0.4099,0.97496
0.6293,0.9808
0.32709,0.97579
0.24461,0.96912
0.63287,0.98915
0.15935,0.96494
0.40532,0.97579
0.41545,0.97245
0.48446,0.97663
0.24713,0.96995
0.40757,0.97746
0.28057,0.97162
0.37251,0.97663
0.35893,0.97329
0.51066,0.9783
0.37697,0.97329
0.82796,0.99165
0.55118,0.98164
0.16889,0.96661
0.36945,0.97579
0.52045,0.98331
0.58881,0.98331
0.58499,0.98247
0.37235,0.97663
0.55068,0.9808
0.31258,0.97162
0.15357,0.96745
0.26456,0.96995
0.32985,0.97663
0.38788,0.97579
0.39053,0.97579
0.37624,0.97913
0.39735,0.97579
0.52632,0.98247
0.80693,0.98831
0.42763,0.97746
0.39532,0.97412
0.20345,0.96661
0.52443,0.98331
0.36394,0.97663
0.32401,0.97412
0.41567,0.97746
0.6935,0.98414
0.60837,0.98581
0.53807,0.98164
0.72362,0.98581
0.50027,0.98331
0.3464,0.97329
0.25821,0.96828
0.42876,0.97496
0.46634,0.97997
0.6219,0.98664
